DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-18 3:6:29.500,0.34,-0.01,-9.05,21.63,17.00,43.68,0.82,102792.27,-132.07,-179.95,-2.18
2018-10-18 3:6:29.000,0.70,0.29,-8.82,21.63,19.00,43.68,0.82,102797.78,-132.56,178.15,-4.53
2018-10-18 3:6:30.500,0.92,0.45,-8.71,21.63,19.00,43.69,0.82,102789.52,-131.82,177.05,-6.02
2018-10-18 3:6:30.000,1.23,0.44,-8.73,21.63,19.00,43.71,0.82,102791.44,-131.99,177.12,-7.99
2018-10-18 3:6:31.500,0.76,0.06,-8.90,21.64,17.00,43.68,0.82,102793.08,-132.14,179.64,-4.86
2018-10-18 3:6:31.000,0.68,0.26,-9.65,21.63,20.00,43.71,0.82,102805.22,-133.23,178.48,-4.03
2018-10-18 3:6:32.500,0.31,0.24,-9.74,21.64,19.00,43.69,0.82,102804.09,-133.13,178.60,-1.80
2018-10-18 3:6:32.000,0.20,0.11,-10.23,21.63,19.00,43.68,0.82,102819.83,-134.55,179.42,-1.13
2018-10-18 3:6:33.500,0.03,0.21,-10.02,21.63,17.00,43.69,0.82,102833.61,-135.79,178.81,-0.16
2018-10-18 3:6:33.000,-0.20,-0.01,-9.00,21.64,19.00,43.69,0.82,102839.92,-136.35,-179.95,1.28
2018-10-18 3:6:34.500,0.19,0.24,-9.03,21.63,19.00,43.71,0.82,102839.11,-136.28,178.49,-1.21
2018-10-18 3:6:34.000,0.15,0.34,-9.49,21.64,17.00,43.71,0.82,102834.41,-135.86,177.99,-0.92
2018-10-18 3:6:35.500,1.08,0.14,-9.59,21.63,17.00,43.71,0.82,102828.09,-135.29,179.15,-6.44
2018-10-18 3:6:35.000,1.09,0.08,-9.62,21.63,19.00,43.71,0.82,102825.34,-135.04,179.56,-6.48
2018-10-18 3:6:36.500,0.83,0.29,-9.72,21.63,19.00,43.69,0.82,102813.48,-133.98,178.32,-4.90
2018-10-18 3:6:36.000,1.08,0.21,-9.68,21.63,20.00,43.71,0.82,102814.31,-134.05,178.77,-6.38
2018-10-18 3:6:37.500,1.02,0.34,-9.27,21.63,17.00,43.71,0.82,102807.97,-133.48,177.88,-6.25
2018-10-18 3:6:37.000,0.79,0.01,-8.81,21.63,17.00,43.71,0.82,102811.56,-133.80,179.95,-5.09
2018-10-18 3:6:38.500,0.34,0.25,-9.15,21.63,17.00,43.71,0.82,102811.56,-133.80,178.45,-2.16
2018-10-18 3:6:38.000,0.52,0.13,-8.77,21.63,19.00,43.72,0.82,102811.56,-133.80,179.14,-3.37
2018-10-18 3:6:39.500,0.55,0.12,-9.43,21.63,20.00,43.71,0.82,102818.99,-134.47,179.26,-3.32
2018-10-18 3:6:39.000,0.87,0.18,-9.57,21.64,17.00,43.71,0.82,102820.63,-134.62,178.92,-5.20
2018-10-18 3:6:40.500,0.72,0.10,-9.38,21.63,19.00,43.72,0.82,102825.34,-135.04,179.43,-4.38
2018-10-18 3:6:40.000,0.31,0.19,-10.08,21.63,19.00,43.71,0.82,102832.77,-135.71,178.92,-1.74
2018-10-18 3:6:41.500,0.37,0.18,-10.09,21.63,17.00,43.71,0.82,102841.88,-136.53,178.98,-2.12
2018-10-18 3:6:41.000,0.06,0.20,-9.18,21.64,17.00,43.72,0.82,102845.42,-136.85,178.76,-0.36
2018-10-18 3:6:42.500,-0.02,0.00,-9.32,21.64,19.00,43.72,0.82,102837.16,-136.11,180.01,0.12
2018-10-18 3:6:42.000,0.19,-0.18,-9.49,21.64,19.00,43.71,0.82,102834.41,-135.86,-178.91,-1.16
2018-10-18 3:6:43.500,0.55,0.22,-9.25,21.64,17.00,43.72,0.82,102828.89,-135.36,178.65,-3.38
2018-10-18 3:6:43.000,0.54,0.06,-9.71,21.63,17.00,43.71,0.82,102824.50,-134.97,179.67,-3.16
2018-10-18 3:6:44.500,0.61,-0.08,-8.91,21.64,20.00,43.72,0.82,102817.88,-134.37,-179.52,-3.94
2018-10-18 3:6:44.000,0.43,0.36,-9.24,21.64,17.00,43.72,0.82,102806.84,-133.38,177.76,-2.67
2018-10-18 3:6:45.500,0.90,0.10,-9.20,21.63,19.00,43.72,0.82,102808.80,-133.55,179.42,-5.59
2018-10-18 3:6:45.000,0.98,0.32,-9.65,21.64,17.00,43.71,0.82,102806.84,-133.38,178.14,-5.78
2018-10-18 3:6:46.500,0.83,0.32,-9.06,21.63,20.00,43.74,0.82,102806.05,-133.31,178.02,-5.25
2018-10-18 3:6:46.000,0.34,0.14,-8.68,21.64,17.00,43.72,0.82,102804.09,-133.13,179.06,-2.28
2018-10-18 3:6:47.500,0.14,0.18,-8.05,21.64,19.00,43.72,0.82,102806.84,-133.38,178.72,-1.02
2018-10-18 3:6:47.000,0.47,0.23,-9.18,21.64,17.00,43.71,0.82,102806.84,-133.38,178.58,-2.93
2018-10-18 3:6:48.500,0.89,0.02,-9.99,21.63,20.00,43.71,0.82,102817.07,-134.30,179.90,-5.10
2018-10-18 3:6:48.000,1.13,0.04,-10.38,21.63,20.00,43.74,0.82,102825.34,-135.04,179.80,-6.21
2018-10-18 3:6:49.500,0.71,0.13,-10.34,21.64,17.00,43.72,0.82,102828.89,-135.36,179.27,-3.92
2018-10-18 3:6:49.000,-0.01,-0.10,-8.91,21.63,17.00,43.74,0.82,102828.09,-135.29,-179.40,0.06
2018-10-18 3:6:50.500,-0.13,-0.01,-9.25,21.64,19.00,43.72,0.82,102823.38,-134.87,-179.95,0.83
2018-10-18 3:6:50.000,-0.19,0.07,-9.27,21.62,20.00,43.73,0.82,102826.43,-135.14,179.60,1.18
2018-10-18 3:6:51.500,0.01,-0.11,-9.24,21.63,19.00,43.71,0.82,102819.83,-134.55,-179.30,-0.06
2018-10-18 3:6:51.000,0.46,-0.02,-10.00,21.63,17.00,43.72,0.82,102822.58,-134.79,-179.90,-2.63
2018-10-18 3:6:52.500,0.82,0.11,-9.26,21.64,17.00,43.75,0.82,102815.12,-134.12,179.36,-5.08
2018-10-18 3:6:52.000,1.01,0.33,-9.27,21.64,19.00,43.71,0.82,102815.12,-134.12,178.00,-6.19
2018-10-18 3:6:53.500,1.20,0.29,-8.86,21.64,19.00,43.72,0.82,102812.36,-133.87,178.16,-7.69
2018-10-18 3:6:53.000,1.29,0.05,-8.97,21.63,19.00,43.71,0.82,102811.56,-133.80,179.71,-8.21
2018-10-18 3:6:54.500,0.71,0.10,-8.91,21.63,17.00,43.72,0.82,102807.97,-133.48,179.40,-4.55
2018-10-18 3:6:54.000,0.41,0.17,-9.56,21.63,20.00,43.71,0.82,102819.83,-134.55,178.98,-2.47
2018-10-18 3:6:55.500,-0.11,-0.12,-9.66,21.64,19.00,43.72,0.82,102823.38,-134.87,-179.27,0.68
2018-10-18 3:6:55.000,-0.33,0.00,-9.70,21.64,19.00,43.72,0.82,102826.14,-135.11,180.01,1.92
2018-10-18 3:6:56.500,-0.22,0.19,-9.05,21.64,17.00,43.72,0.82,102828.89,-135.36,178.80,1.39
2018-10-18 3:6:56.000,0.58,0.07,-9.23,21.63,19.00,43.72,0.82,102819.83,-134.55,179.60,-3.62
2018-10-18 3:6:57.500,0.99,0.08,-9.18,21.63,19.00,43.74,0.82,102817.07,-134.30,179.53,-6.14
2018-10-18 3:6:57.000,0.82,0.24,-9.70,21.64,17.00,43.72,0.82,102817.88,-134.37,178.60,-4.85
2018-10-18 3:6:58.500,0.55,0.27,-9.87,21.64,17.00,43.71,0.82,102823.38,-134.87,178.46,-3.17
2018-10-18 3:6:58.000,0.40,0.02,-8.95,21.63,19.00,43.74,0.82,102817.07,-134.30,179.89,-2.57
2018-10-18 3:6:59.500,0.29,0.03,-9.47,21.64,19.00,43.72,0.82,102817.88,-134.37,179.84,-1.74
2018-10-18 3:6:59.000,-0.09,0.13,-9.38,21.63,17.00,43.71,0.82,102819.83,-134.55,179.19,0.53
2018-10-18 3:7:0.500,0.12,0.19,-9.89,21.63,17.00,43.71,0.82,102819.83,-134.55,178.90,-0.72
2018-10-18 3:7:0.000,0.63,0.05,-9.51,21.63,17.00,43.71,0.82,102825.34,-135.04,179.72,-3.80
2018-10-18 3:7:1.500,1.02,0.21,-9.48,21.63,17.00,43.71,0.82,102821.75,-134.72,178.74,-6.11
2018-10-18 3:7:1.000,0.71,0.17,-8.92,21.64,17.00,43.72,0.82,102820.63,-134.62,178.91,-4.54
2018-10-18 3:7:2.500,0.70,0.11,-8.81,21.64,17.00,43.72,0.82,102815.12,-134.12,179.27,-4.54
2018-10-18 3:7:2.000,0.73,0.28,-9.20,21.63,17.00,43.71,0.82,102814.31,-134.05,178.28,-4.52
2018-10-18 3:7:3.500,0.69,0.21,-9.59,21.64,19.00,43.72,0.82,102810.44,-133.70,178.75,-4.11
2018-10-18 3:7:3.000,0.67,-0.08,-9.53,21.63,18.00,43.71,0.82,102806.05,-133.31,-179.55,-4.02
2018-10-18 3:7:4.500,0.35,0.16,-9.12,21.63,19.00,43.72,0.82,102814.31,-134.05,178.99,-2.23
2018-10-18 3:7:4.000,0.33,-0.02,-9.04,21.64,17.00,43.71,0.82,102818.70,-134.44,-179.89,-2.06
2018-10-18 3:7:5.500,0.78,0.08,-9.07,21.64,19.00,43.71,0.82,102815.12,-134.12,179.53,-4.89
2018-10-18 3:7:5.000,0.80,-0.11,-9.43,21.63,19.00,43.71,0.82,102814.31,-134.05,-179.37,-4.82
2018-10-18 3:7:6.500,0.81,-0.13,-9.76,21.63,19.00,43.71,0.82,102817.07,-134.30,-179.23,-4.77
2018-10-18 3:7:6.000,0.55,0.02,-9.53,21.63,17.00,43.71,0.82,102814.31,-134.05,179.90,-3.28
2018-10-18 3:7:7.500,-0.03,0.06,-9.40,21.63,17.00,43.71,0.82,102819.83,-134.55,179.66,0.18
2018-10-18 3:7:7.000,0.40,0.13,-9.48,21.63,19.00,43.69,0.82,102821.75,-134.72,179.20,-2.43
2018-10-18 3:7:8.500,0.39,0.15,-9.01,21.63,19.00,43.71,0.82,102817.07,-134.30,179.04,-2.49
2018-10-18 3:7:8.000,1.08,0.34,-9.47,21.63,17.00,43.72,0.82,102814.31,-134.05,177.99,-6.51
2018-10-18 3:7:9.500,1.02,0.11,-9.61,21.63,19.00,43.71,0.82,102821.75,-134.72,179.33,-6.09
2018-10-18 3:7:9.000,0.80,0.24,-9.78,21.64,19.00,43.71,0.82,102828.89,-135.36,178.61,-4.70
2018-10-18 3:7:10.500,0.64,-0.13,-9.65,21.63,19.00,43.71,0.82,102825.34,-135.04,-179.22,-3.81
2018-10-18 3:7:11.000,0.37,0.13,-9.07,21.63,17.00,43.68,0.82,102821.75,-134.72,179.17,-2.36
2018-10-18 3:7:11.500,0.15,0.13,-9.71,21.62,19.00,43.71,0.82,102818.16,-134.40,179.22,-0.90
2018-10-18 3:7:12.000,0.15,0.00,-9.71,21.63,19.00,43.71,0.82,102816.24,-134.22,180.01,-0.90
2018-10-18 3:7:12.500,0.13,-0.05,-8.96,21.63,19.00,43.69,0.82,102818.99,-134.47,-179.71,-0.86
2018-10-18 3:7:13.000,0.19,-0.10,-9.08,21.63,17.00,43.71,0.82,102810.73,-133.73,-179.41,-1.21
2018-10-18 3:7:13.500,0.27,-0.01,-9.35,21.63,19.00,43.71,0.82,102814.31,-134.05,-179.95,-1.64
2018-10-18 3:7:14.000,0.23,0.21,-9.17,21.63,19.00,43.72,0.82,102814.31,-134.05,178.70,-1.44
2018-10-18 3:7:14.500,0.80,0.25,-9.35,21.64,17.00,43.71,0.82,102809.61,-133.63,178.49,-4.92
2018-10-18 3:7:15.000,0.81,0.25,-8.99,21.63,17.00,43.69,0.82,102806.05,-133.31,178.43,-5.18
2018-10-18 3:7:15.500,1.00,0.12,-9.70,21.64,19.00,43.70,0.82,102804.92,-133.20,179.28,-5.86
2018-10-18 3:7:16.000,0.74,0.34,-9.60,21.65,19.00,43.70,0.82,102819.53,-134.52,177.96,-4.39
2018-10-18 3:7:16.500,0.73,0.10,-9.34,21.63,19.00,43.71,0.82,102808.80,-133.55,179.43,-4.46
2018-10-18 3:7:17.000,0.34,0.08,-9.57,21.62,17.00,43.70,0.82,102812.66,-133.90,179.55,-2.06
2018-10-18 3:7:17.500,0.39,0.10,-9.52,21.63,17.00,43.69,0.82,102825.34,-135.04,179.44,-2.36
2018-10-18 3:7:18.000,0.12,-0.01,-9.39,21.63,17.00,43.69,0.82,102830.85,-135.54,-179.95,-0.76
2018-10-18 3:7:18.500,0.42,0.23,-9.52,21.63,19.00,43.71,0.82,102830.85,-135.54,178.63,-2.53
2018-10-18 3:7:19.000,1.18,0.30,-9.67,21.64,19.00,43.69,0.82,102834.41,-135.86,178.25,-6.95
2018-10-18 3:7:19.500,1.06,0.13,-10.03,21.63,17.00,43.72,0.82,102833.61,-135.79,179.25,-6.05
2018-10-18 3:7:20.000,1.26,0.21,-10.11,21.63,17.00,43.71,0.82,102833.61,-135.79,178.82,-7.13
2018-10-18 3:7:20.500,0.66,-0.08,-9.34,21.63,20.00,43.71,0.82,102828.09,-135.29,-179.54,-4.05
2018-10-18 3:7:21.000,0.35,0.03,-9.34,21.64,19.00,43.69,0.82,102820.63,-134.62,179.84,-2.17
2018-10-18 3:7:21.500,0.18,0.04,-9.30,21.64,17.00,43.68,0.82,102809.61,-133.63,179.78,-1.12
2018-10-18 3:7:22.000,0.13,-0.16,-9.29,21.63,19.00,43.68,0.82,102810.73,-133.73,-179.01,-0.83
2018-10-18 3:7:22.500,0.64,0.17,-9.33,21.63,19.00,43.68,0.82,102803.30,-133.06,178.95,-3.93
2018-10-18 3:7:23.000,0.42,0.39,-9.25,21.63,19.00,43.71,0.82,102797.78,-132.56,177.58,-2.61
2018-10-18 3:7:23.500,0.24,0.16,-9.05,21.64,17.00,43.69,0.82,102804.92,-133.20,178.98,-1.52
2018-10-18 3:7:24.000,-0.30,0.08,-9.02,21.63,19.00,43.68,0.82,102810.73,-133.73,179.53,1.88
2018-10-18 3:7:24.500,0.09,-0.19,-10.30,21.64,19.00,43.68,0.82,102812.36,-133.87,-178.95,-0.48
2018-10-18 3:7:25.000,0.51,-0.04,-10.07,21.64,16.00,43.68,0.82,102820.63,-134.62,-179.80,-2.89
2018-10-18 3:7:25.500,0.54,0.36,-9.87,21.63,17.00,43.69,0.82,102824.50,-134.97,177.90,-3.11
2018-10-18 3:7:26.000,0.82,0.32,-9.11,21.63,19.00,43.67,0.82,102825.34,-135.04,178.03,-5.16
2018-10-18 3:7:26.500,0.71,0.18,-8.73,21.63,17.00,43.69,0.82,102825.34,-135.04,178.82,-4.64
2018-10-18 3:7:27.000,0.95,0.13,-8.85,21.64,19.00,43.68,0.82,102820.63,-134.62,179.15,-6.12
2018-10-18 3:7:27.500,0.88,0.40,-9.29,21.64,17.00,43.69,0.82,102815.12,-134.12,177.53,-5.41
2018-10-18 3:7:28.000,0.53,0.20,-9.36,21.63,19.00,43.68,0.82,102814.31,-134.05,178.78,-3.22
2018-10-18 3:7:28.500,0.72,0.26,-9.55,21.63,19.00,43.71,0.82,102821.75,-134.72,178.46,-4.30
2018-10-18 3:7:29.000,0.41,0.06,-9.78,21.64,19.00,43.69,0.82,102826.97,-135.19,179.68,-2.41
2018-10-18 3:7:29.500,0.40,0.24,-9.84,21.64,17.00,43.67,0.82,102824.22,-134.94,178.62,-2.34
2018-10-18 3:7:30.000,0.85,0.15,-9.20,21.63,19.00,43.68,0.82,102817.07,-134.30,179.06,-5.30
2018-10-18 3:7:30.500,0.63,0.25,-9.06,21.63,20.00,43.69,0.82,102813.48,-133.98,178.44,-3.99
2018-10-18 3:7:31.000,0.92,0.09,-9.32,21.64,17.00,43.67,0.82,102815.12,-134.12,179.48,-5.63
2018-10-18 3:7:31.500,0.76,0.12,-9.66,21.63,17.00,43.68,0.82,102803.30,-133.06,179.27,-4.48
2018-10-18 3:7:32.000,0.38,0.17,-10.12,21.64,19.00,43.67,0.82,102809.61,-133.63,179.04,-2.17
2018-10-18 3:7:32.500,0.14,0.11,-9.57,21.63,17.00,43.68,0.82,102814.31,-134.05,179.38,-0.86
2018-10-18 3:7:33.000,0.13,0.20,-9.23,21.64,17.00,43.68,0.82,102820.63,-134.62,178.77,-0.83
2018-10-18 3:7:33.500,0.34,0.27,-9.58,21.64,17.00,43.67,0.82,102815.12,-134.12,178.41,-2.06
2018-10-18 3:7:34.000,0.04,0.27,-8.88,21.64,20.00,43.68,0.82,102817.88,-134.37,178.28,-0.25
2018-10-18 3:7:34.500,0.30,0.06,-9.68,21.64,17.00,43.68,0.82,102809.61,-133.63,179.67,-1.76
2018-10-18 3:7:35.000,0.70,0.19,-9.25,21.64,17.00,43.68,0.82,102809.61,-133.63,178.83,-4.32
2018-10-18 3:7:35.500,0.85,0.26,-9.22,21.63,17.00,43.68,0.82,102806.05,-133.31,178.41,-5.28
2018-10-18 3:7:36.000,0.93,0.12,-9.51,21.64,20.00,43.68,0.82,102813.19,-133.95,179.26,-5.58
2018-10-18 3:7:36.500,0.57,-0.14,-10.07,21.63,19.00,43.68,0.82,102817.07,-134.30,-179.20,-3.21
2018-10-18 3:7:37.000,0.29,0.10,-9.35,21.64,17.00,43.67,0.82,102826.14,-135.11,179.43,-1.76
2018-10-18 3:7:37.500,0.04,0.04,-8.76,21.63,17.00,43.69,0.82,102819.83,-134.55,179.76,-0.25
2018-10-18 3:7:38.000,0.27,0.01,-9.01,21.63,19.00,43.68,0.82,102830.02,-135.46,179.95,-1.70
2018-10-18 3:7:38.500,0.38,0.26,-9.02,21.63,19.00,43.66,0.82,102830.85,-135.54,178.37,-2.43
2018-10-18 3:7:39.000,0.90,0.25,-8.90,21.64,19.00,43.65,0.82,102817.88,-134.37,178.41,-5.78
2018-10-18 3:7:39.500,1.45,0.25,-9.36,21.64,17.00,43.68,0.82,102818.70,-134.44,178.49,-8.78
2018-10-18 3:7:40.000,1.80,0.31,-9.61,21.63,19.00,43.67,0.82,102808.80,-133.55,178.19,-10.61
2018-10-18 3:7:40.500,1.43,0.34,-9.70,21.63,17.00,43.66,0.82,102811.56,-133.80,178.03,-8.36
2018-10-18 3:7:41.000,1.14,0.04,-9.39,21.65,19.00,43.68,0.82,102816.78,-134.27,179.78,-6.92
2018-10-18 3:7:41.500,0.17,0.08,-8.90,21.64,17.00,43.67,0.82,102815.12,-134.12,179.52,-1.11
2018-10-18 3:7:42.000,-0.98,-0.01,-9.07,21.63,19.00,43.66,0.82,102813.48,-133.98,-179.95,6.15
2018-10-18 3:7:42.500,-1.04,-0.23,-9.21,21.64,17.00,43.67,0.82,102812.36,-133.87,-178.58,6.47
2018-10-18 3:7:43.000,-0.47,-0.24,-9.54,21.64,19.00,43.68,0.82,102813.19,-133.95,-178.58,2.82
2018-10-18 3:7:43.500,0.14,0.29,-9.92,21.63,17.00,43.64,0.82,102814.31,-134.05,178.35,-0.83
2018-10-18 3:7:44.000,0.98,0.18,-9.79,21.63,19.00,43.67,0.82,102811.56,-133.80,178.95,-5.70
2018-10-18 3:7:44.500,1.02,0.26,-9.19,21.64,19.00,43.68,0.82,102815.12,-134.12,178.40,-6.31
2018-10-18 3:7:45.000,1.13,0.61,-9.41,21.64,19.00,43.66,0.82,102804.09,-133.13,176.28,-6.84
2018-10-18 3:7:45.500,1.34,0.18,-9.45,21.64,17.00,43.67,0.82,102801.34,-132.88,178.91,-8.07
2018-10-18 3:7:46.000,0.80,0.16,-9.08,21.63,19.00,43.65,0.82,102803.30,-133.06,178.99,-5.00
2018-10-18 3:7:46.500,0.71,-0.04,-9.19,21.63,19.00,43.66,0.82,102797.78,-132.56,-179.77,-4.41
2018-10-18 3:7:47.000,0.58,-0.02,-9.33,21.63,19.00,43.67,0.82,102800.54,-132.81,-179.90,-3.58
2018-10-18 3:7:47.500,0.34,0.07,-8.79,21.64,17.00,43.68,0.82,102804.92,-133.20,179.58,-2.18
2018-10-18 3:7:48.000,0.47,0.28,-8.85,21.64,17.00,43.68,0.82,102810.44,-133.70,178.22,-3.03
2018-10-18 3:7:48.500,0.57,-0.07,-9.06,21.64,19.00,43.67,0.82,102815.12,-134.12,-179.59,-3.63
2018-10-18 3:7:49.000,0.30,0.10,-9.66,21.64,19.00,43.68,0.82,102821.45,-134.69,179.44,-1.76
2018-10-18 3:7:49.500,-0.32,0.04,-9.61,21.64,17.00,43.67,0.82,102828.89,-135.36,179.78,1.88
2018-10-18 3:7:50.000,-0.02,0.06,-9.48,21.64,19.00,43.67,0.82,102834.41,-135.86,179.67,0.12
2018-10-18 3:7:50.500,0.12,-0.18,-9.28,21.63,17.00,43.67,0.82,102841.88,-136.53,-178.89,-0.77
2018-10-18 3:7:51.000,0.62,0.21,-9.79,21.64,17.00,43.67,0.82,102839.92,-136.35,178.78,-3.64
2018-10-18 3:7:51.500,0.94,0.36,-9.79,21.64,17.00,43.68,0.82,102837.99,-136.18,177.88,-5.47
2018-10-18 3:7:52.000,1.43,0.29,-9.34,21.63,20.00,43.67,0.82,102828.09,-135.29,178.25,-8.69
2018-10-18 3:7:52.500,1.32,0.47,-9.06,21.64,17.00,43.68,0.82,102823.38,-134.87,177.05,-8.29
2018-10-18 3:7:53.000,1.05,0.04,-9.33,21.64,19.00,43.68,0.82,102823.38,-134.87,179.78,-6.44
2018-10-18 3:7:53.500,0.48,-0.01,-9.26,21.63,17.00,43.68,0.82,102814.31,-134.05,-179.95,-2.96
2018-10-18 3:7:54.000,-0.11,-0.05,-8.80,21.63,19.00,43.68,0.82,102810.73,-133.73,-179.70,0.69
2018-10-18 3:7:54.500,-0.41,0.05,-9.41,21.64,19.00,43.68,0.82,102820.63,-134.62,179.72,2.51
2018-10-18 3:7:55.000,-0.16,-0.11,-9.69,21.64,19.00,43.67,0.82,102820.63,-134.62,-179.33,0.96
2018-10-18 3:7:55.500,0.17,0.16,-9.41,21.64,19.00,43.69,0.82,102815.95,-134.20,179.02,-1.05
2018-10-18 3:7:56.000,0.29,-0.05,-8.90,21.63,17.00,43.66,0.82,102802.46,-132.98,-179.70,-1.85
2018-10-18 3:7:56.500,0.31,0.05,-8.71,21.64,17.00,43.67,0.82,102795.83,-132.39,179.70,-2.02
2018-10-18 3:7:57.000,1.07,0.30,-8.98,21.64,19.00,43.68,0.82,102785.63,-131.47,178.12,-6.81
2018-10-18 3:7:57.500,1.40,0.44,-8.76,21.63,17.00,43.68,0.82,102775.73,-130.58,177.14,-9.06
2018-10-18 3:7:58.000,1.25,0.27,-9.01,21.64,17.00,43.68,0.82,102782.05,-131.15,178.31,-7.86
2018-10-18 3:7:58.500,0.80,0.17,-9.18,21.64,17.00,43.69,0.82,102793.91,-132.21,178.94,-4.95
2018-10-18 3:7:59.000,0.34,0.12,-9.35,21.63,20.00,43.68,0.82,102792.27,-132.07,179.25,-2.05
2018-10-18 3:7:59.500,0.34,-0.11,-9.21,21.64,19.00,43.65,0.82,102801.34,-132.88,-179.36,-2.15
2018-10-18 3:8:0.000,0.70,0.24,-9.68,21.64,19.00,43.67,0.82,102826.14,-135.11,178.60,-4.13
2018-10-18 3:8:0.500,1.01,0.30,-10.22,21.64,17.00,43.66,0.82,102831.65,-135.61,178.35,-5.62
2018-10-18 3:8:1.000,1.20,0.20,-10.13,21.64,17.00,43.69,0.82,102842.67,-136.60,178.87,-6.74
2018-10-18 3:8:1.500,0.22,0.17,-9.89,21.64,19.00,43.68,0.82,102842.67,-136.60,179.01,-1.28
2018-10-18 3:8:2.000,0.11,-0.02,-9.56,21.64,17.00,43.68,0.82,102845.42,-136.85,-179.90,-0.63
2018-10-18 3:8:2.500,-0.34,-0.03,-9.59,21.63,17.00,43.68,0.82,102839.11,-136.28,-179.84,2.06
2018-10-18 3:8:3.000,-0.47,0.11,-9.63,21.64,17.00,43.67,0.82,102831.65,-135.61,179.39,2.79
2018-10-18 3:8:3.500,0.08,0.18,-9.47,21.63,19.00,43.67,0.82,102830.02,-135.46,178.91,-0.46
2018-10-18 3:8:4.000,0.40,0.10,-9.36,21.64,17.00,43.68,0.82,102821.45,-134.69,179.43,-2.46
2018-10-18 3:8:4.500,1.01,0.11,-9.20,21.64,17.00,43.67,0.82,102812.36,-133.87,179.30,-6.24
2018-10-18 3:8:5.000,1.17,0.03,-9.37,21.65,17.00,43.69,0.82,102800.25,-132.78,179.84,-7.11
2018-10-18 3:8:5.500,1.11,0.34,-9.11,21.64,17.00,43.69,0.82,102802.17,-132.96,177.91,-6.95
2018-10-18 3:8:6.000,0.50,0.11,-9.34,21.64,19.00,43.67,0.82,102798.58,-132.63,179.37,-3.05
2018-10-18 3:8:6.500,0.47,-0.08,-9.16,21.63,17.00,43.67,0.82,102800.54,-132.81,-179.53,-2.93
2018-10-18 3:8:7.000,0.24,0.03,-9.52,21.64,19.00,43.66,0.82,102801.34,-132.88,179.84,-1.44
2018-10-18 3:8:7.500,0.41,0.07,-9.54,21.64,19.00,43.68,0.82,102798.58,-132.63,179.61,-2.47
2018-10-18 3:8:8.000,0.54,0.36,-9.34,21.65,19.00,43.68,0.82,102814.02,-134.02,177.78,-3.28
2018-10-18 3:8:8.500,0.78,0.41,-9.07,21.64,17.00,43.66,0.82,102812.36,-133.87,177.41,-4.88
2018-10-18 3:8:9.000,0.61,0.31,-9.37,21.64,17.00,43.68,0.82,102815.12,-134.12,178.14,-3.74
2018-10-18 3:8:9.500,0.95,0.16,-9.82,21.63,17.00,43.67,0.82,102816.24,-134.22,179.06,-5.52
2018-10-18 3:8:10.000,1.20,0.19,-9.94,21.64,17.00,43.68,0.82,102826.14,-135.11,178.91,-6.87
2018-10-18 3:8:10.500,0.92,0.12,-10.05,21.64,17.00,43.68,0.82,102837.99,-136.18,179.30,-5.23
2018-10-18 3:8:11.000,0.60,0.02,-9.72,21.64,17.00,43.68,0.82,102832.48,-135.69,179.90,-3.55
2018-10-18 3:8:11.500,0.49,0.06,-8.77,21.63,19.00,43.69,0.82,102830.85,-135.54,179.64,-3.19
2018-10-18 3:8:12.000,0.46,0.01,-8.67,21.64,17.00,43.68,0.82,102823.38,-134.87,179.95,-3.04
2018-10-18 3:8:12.500,0.34,0.09,-9.32,21.64,17.00,43.68,0.82,102817.88,-134.37,179.48,-2.06
2018-10-18 3:8:13.000,0.09,0.17,-9.52,21.64,19.00,43.68,0.82,102815.95,-134.20,178.98,-0.52
2018-10-18 3:8:13.500,0.10,-0.05,-8.95,21.65,19.00,43.68,0.82,102803.00,-133.03,-179.71,-0.61
2018-10-18 3:8:14.000,0.44,0.16,-9.41,21.64,17.00,43.68,0.82,102793.08,-132.14,179.02,-2.68
2018-10-18 3:8:14.500,0.54,0.06,-9.17,21.64,17.00,43.68,0.82,102793.91,-132.21,179.65,-3.35
2018-10-18 3:8:15.000,0.57,-0.07,-9.31,21.64,19.00,43.68,0.82,102791.15,-131.96,-179.60,-3.47
2018-10-18 3:8:15.500,0.59,-0.07,-9.49,21.64,17.00,43.71,0.82,102790.31,-131.89,-179.61,-3.58
2018-10-18 3:8:16.000,0.74,0.16,-9.73,21.64,19.00,43.67,0.82,102798.58,-132.63,179.05,-4.33
2018-10-18 3:8:16.500,0.93,0.07,-8.87,21.64,17.00,43.68,0.82,102801.34,-132.88,179.58,-5.98
2018-10-18 3:8:17.000,0.57,0.15,-8.81,21.64,19.00,43.68,0.82,102815.12,-134.12,179.02,-3.67
2018-10-18 3:8:17.500,0.80,0.38,-9.14,21.64,19.00,43.65,0.82,102826.14,-135.11,177.61,-5.03
2018-10-18 3:8:18.000,0.69,-0.06,-9.03,21.64,19.00,43.70,0.82,102824.22,-134.94,-179.65,-4.37
2018-10-18 3:8:18.500,0.47,0.02,-9.78,21.65,17.00,43.69,0.82,102830.55,-135.51,179.90,-2.75
2018-10-18 3:8:19.000,0.46,0.11,-9.80,21.64,19.00,43.68,0.82,102834.41,-135.86,179.34,-2.69
