DateTime,Accelerometer x,y,z,Temperature,Lux,Humidity,Proximity,Pressure,Altitude,Roll,Pitch 
2018-10-20 17:47:20.500,0.53,0.15,-9.48,22.70,20.00,46.58,0.82,103054.92,-155.71,179.09,-3.18
2018-10-20 17:47:21.000,0.59,0.14,-9.53,22.69,17.00,46.59,0.82,103058.80,-156.06,179.15,-3.57
2018-10-20 17:47:21.500,0.46,0.11,-9.41,22.69,20.00,46.60,0.82,103053.28,-155.56,179.31,-2.80
2018-10-20 17:47:22.000,0.65,0.11,-9.45,22.69,19.00,46.59,0.82,103059.64,-156.13,179.37,-3.94
2018-10-20 17:47:22.500,0.62,0.08,-9.09,22.70,20.00,46.59,0.82,103061.27,-156.28,179.53,-3.92
2018-10-20 17:47:23.000,0.68,0.08,-9.63,22.69,17.00,46.58,0.82,103053.28,-155.56,179.56,-4.04
2018-10-20 17:47:23.500,0.38,0.09,-9.45,22.69,17.00,46.60,0.82,103050.52,-155.31,179.49,-2.32
2018-10-20 17:47:24.000,0.39,0.15,-9.32,22.70,20.00,46.59,0.82,103057.68,-155.95,179.07,-2.41
2018-10-20 17:47:24.500,0.48,0.21,-9.66,22.69,19.00,46.58,0.82,103051.36,-155.39,178.76,-2.84
2018-10-20 17:47:25.000,0.63,0.11,-9.30,22.69,17.00,46.60,0.82,103054.12,-155.63,179.36,-3.89
2018-10-20 17:47:25.500,0.57,0.09,-9.62,22.69,20.00,46.59,0.82,103056.88,-155.88,179.50,-3.42
2018-10-20 17:47:26.000,0.68,0.13,-9.53,22.68,17.00,46.59,0.82,103055.21,-155.73,179.21,-4.08
2018-10-20 17:47:26.500,0.52,0.08,-9.29,22.70,19.00,46.59,0.82,103052.16,-155.46,179.54,-3.19
2018-10-20 17:47:27.000,0.49,0.01,-8.95,22.69,17.00,46.58,0.82,103056.88,-155.88,179.95,-3.13
2018-10-20 17:47:27.500,0.56,0.07,-9.29,22.69,20.00,46.59,0.82,103053.28,-155.56,179.60,-3.42
2018-10-20 17:47:28.000,0.59,0.15,-9.61,22.70,19.00,46.59,0.82,103055.75,-155.78,179.10,-3.54
2018-10-20 17:47:28.500,0.57,0.07,-9.09,22.70,19.00,46.58,0.82,103054.92,-155.71,179.59,-3.56
2018-10-20 17:47:29.000,0.55,0.05,-9.72,22.69,17.00,46.58,0.82,103051.36,-155.39,179.73,-3.21
2018-10-20 17:47:29.500,0.55,0.09,-9.31,22.69,19.00,46.60,0.82,103054.12,-155.63,179.48,-3.36
2018-10-20 17:47:30.000,0.58,0.12,-9.33,22.69,19.00,46.58,0.82,103051.36,-155.39,179.25,-3.58
2018-10-20 17:47:30.500,0.58,0.11,-9.26,22.69,19.00,46.58,0.82,103059.64,-156.13,179.36,-3.61
2018-10-20 17:47:31.000,0.55,0.11,-9.43,22.70,17.00,46.58,0.82,103054.92,-155.71,179.31,-3.32
2018-10-20 17:47:31.500,0.57,0.12,-9.68,22.68,17.00,46.59,0.82,103057.97,-155.98,179.28,-3.34
2018-10-20 17:47:32.000,0.70,0.11,-9.34,22.69,19.00,46.58,0.82,103059.64,-156.13,179.37,-4.28
2018-10-20 17:47:32.500,0.71,0.13,-9.28,22.69,17.00,46.59,0.82,103054.12,-155.63,179.19,-4.37
2018-10-20 17:47:33.000,0.63,0.02,-9.58,22.69,17.00,46.58,0.82,103048.59,-155.14,179.90,-3.78
2018-10-20 17:47:33.500,0.53,0.05,-8.90,22.70,19.00,46.57,0.82,103057.68,-155.95,179.70,-3.39
2018-10-20 17:47:34.000,0.45,0.03,-9.22,22.69,17.00,46.58,0.82,103056.88,-155.88,179.83,-2.80
2018-10-20 17:47:34.500,0.65,0.12,-9.23,22.69,19.00,46.58,0.82,103059.64,-156.13,179.24,-4.03
2018-10-20 17:47:35.000,0.67,0.07,-9.18,22.68,17.00,46.58,0.82,103052.45,-155.48,179.59,-4.18
2018-10-20 17:47:35.500,0.75,0.10,-9.34,22.69,20.00,46.58,0.82,103054.12,-155.63,179.43,-4.57
2018-10-20 17:47:36.000,0.64,0.20,-9.64,22.69,19.00,46.59,0.82,103054.12,-155.63,178.82,-3.81
2018-10-20 17:47:36.500,0.50,0.08,-9.20,22.69,17.00,46.59,0.82,103059.64,-156.13,179.54,-3.10
2018-10-20 17:47:37.000,0.56,0.14,-9.56,22.69,17.00,46.57,0.82,103054.12,-155.63,179.15,-3.33
2018-10-20 17:47:37.500,0.56,0.10,-9.45,22.69,19.00,46.59,0.82,103056.88,-155.88,179.43,-3.36
2018-10-20 17:47:38.000,0.71,0.09,-9.20,22.69,19.00,46.59,0.82,103053.28,-155.56,179.48,-4.41
2018-10-20 17:47:38.500,0.62,0.15,-9.06,22.70,19.00,46.59,0.82,103057.68,-155.95,179.04,-3.93
2018-10-20 17:47:39.000,0.53,0.08,-9.14,22.70,17.00,46.57,0.82,103050.23,-155.28,179.53,-3.30
2018-10-20 17:47:39.500,0.60,0.22,-9.35,22.70,17.00,46.57,0.82,103058.52,-156.03,178.66,-3.69
2018-10-20 17:47:40.000,0.56,0.11,-9.46,22.69,19.00,46.58,0.82,103053.28,-155.56,179.38,-3.36
2018-10-20 17:47:40.500,0.63,0.10,-9.68,22.69,19.00,46.59,0.82,103056.88,-155.88,179.45,-3.74
2018-10-20 17:47:41.000,0.64,0.06,-9.45,22.69,17.00,46.58,0.82,103054.12,-155.63,179.66,-3.89
2018-10-20 17:47:41.500,0.49,0.12,-9.67,22.69,19.00,46.57,0.82,103058.80,-156.06,179.28,-2.89
2018-10-20 17:47:42.000,0.55,0.11,-9.10,22.69,17.00,46.58,0.82,103056.88,-155.88,179.35,-3.43
2018-10-20 17:47:42.500,0.52,0.09,-9.39,22.69,19.00,46.58,0.82,103053.28,-155.56,179.49,-3.15
2018-10-20 17:47:43.000,0.55,0.07,-9.34,22.70,17.00,46.58,0.82,103054.92,-155.71,179.60,-3.35
2018-10-20 17:47:43.500,0.39,0.08,-9.37,22.70,19.00,46.58,0.82,103054.92,-155.71,179.54,-2.40
2018-10-20 17:47:44.000,0.71,0.06,-9.70,22.70,19.00,46.57,0.82,103058.52,-156.03,179.67,-4.18
2018-10-20 17:47:44.500,0.62,0.10,-9.43,22.70,20.00,46.58,0.82,103052.16,-155.46,179.43,-3.78
2018-10-20 17:47:45.000,0.52,0.11,-9.11,22.70,17.00,46.56,0.82,103057.68,-155.95,179.35,-3.25
2018-10-20 17:47:45.500,0.60,0.15,-9.25,22.69,19.00,46.58,0.82,103056.88,-155.88,179.06,-3.73
2018-10-20 17:47:46.000,0.57,0.09,-9.39,22.70,20.00,46.57,0.82,103058.52,-156.03,179.49,-3.45
2018-10-20 17:47:46.500,0.67,0.01,-9.63,22.69,19.00,46.58,0.82,103054.12,-155.63,179.96,-3.98
2018-10-20 17:47:47.000,0.51,0.09,-9.48,22.68,17.00,46.56,0.82,103052.45,-155.48,179.49,-3.06
2018-10-20 17:47:47.500,0.47,0.16,-9.39,22.69,17.00,46.57,0.82,103054.12,-155.63,179.02,-2.86
2018-10-20 17:47:48.000,0.58,0.07,-9.19,22.69,19.00,46.57,0.82,103051.36,-155.39,179.60,-3.64
2018-10-20 17:47:48.500,0.54,0.17,-9.22,22.69,20.00,46.57,0.82,103051.36,-155.39,178.94,-3.33
2018-10-20 17:47:49.000,0.71,0.05,-9.61,22.69,17.00,46.58,0.82,103059.64,-156.13,179.73,-4.22
2018-10-20 17:47:49.500,0.59,0.04,-9.00,22.69,20.00,46.57,0.82,103054.12,-155.63,179.77,-3.77
2018-10-20 17:47:50.000,0.69,0.07,-9.34,22.71,19.00,46.58,0.82,103053.83,-155.61,179.60,-4.22
2018-10-20 17:47:50.500,0.62,0.08,-9.29,22.70,20.00,46.58,0.82,103052.98,-155.53,179.54,-3.83
2018-10-20 17:47:51.000,0.67,0.01,-9.33,22.70,17.00,46.56,0.82,103054.92,-155.71,179.95,-4.11
2018-10-20 17:47:51.500,0.53,-0.07,-9.27,22.70,17.00,46.57,0.82,103057.68,-155.95,-179.60,-3.25
2018-10-20 17:47:52.000,0.62,0.08,-9.27,22.70,19.00,46.58,0.82,103054.92,-155.71,179.54,-3.84
2018-10-20 17:47:52.500,0.48,0.00,-9.09,22.69,19.00,46.57,0.82,103053.28,-155.56,180.01,-3.02
2018-10-20 17:47:53.000,0.59,0.10,-9.10,22.69,19.00,46.57,0.82,103054.12,-155.63,179.41,-3.73
2018-10-20 17:47:53.500,0.49,0.11,-9.38,22.69,17.00,46.57,0.82,103054.12,-155.63,179.31,-2.98
2018-10-20 17:47:54.000,0.42,0.10,-9.34,22.69,19.00,46.58,0.82,103054.12,-155.63,179.43,-2.58
2018-10-20 17:47:54.500,0.57,0.12,-9.47,22.68,17.00,46.58,0.82,103046.93,-154.99,179.26,-3.41
2018-10-20 17:47:55.000,0.47,0.11,-9.50,22.70,17.00,46.57,0.82,103057.68,-155.95,179.32,-2.83
2018-10-20 17:47:55.500,0.43,0.11,-9.11,22.69,17.00,46.56,0.82,103056.05,-155.81,179.29,-2.71
2018-10-20 17:47:56.000,0.61,0.10,-9.12,22.69,17.00,46.56,0.82,103056.88,-155.88,179.41,-3.85
2018-10-20 17:47:56.500,0.67,0.11,-9.34,22.70,19.00,46.57,0.82,103055.75,-155.78,179.31,-4.11
2018-10-20 17:47:57.000,0.56,0.04,-9.49,22.69,17.00,46.57,0.82,103050.52,-155.31,179.78,-3.35
2018-10-20 17:47:57.500,0.55,0.10,-9.24,22.69,17.00,46.55,0.82,103056.05,-155.81,179.42,-3.38
2018-10-20 17:47:58.000,0.63,0.10,-9.55,22.70,20.00,46.56,0.82,103060.44,-156.20,179.44,-3.79
2018-10-20 17:47:58.500,0.57,0.13,-9.26,22.70,19.00,46.57,0.82,103055.75,-155.78,179.18,-3.49
2018-10-20 17:47:59.000,0.54,0.15,-9.41,22.69,20.00,46.55,0.82,103056.88,-155.88,179.08,-3.26
2018-10-20 17:47:59.500,0.51,0.17,-9.22,22.69,17.00,46.57,0.82,103053.28,-155.56,178.94,-3.15
2018-10-20 17:48:0.000,0.59,0.01,-9.21,22.70,19.00,46.56,0.82,103057.68,-155.95,179.95,-3.69
2018-10-20 17:48:0.500,0.52,0.03,-9.30,22.69,20.00,46.55,0.82,103054.12,-155.63,179.84,-3.18
2018-10-20 17:48:1.000,0.59,0.09,-9.45,22.70,17.00,46.57,0.82,103052.16,-155.46,179.49,-3.60
2018-10-20 17:48:1.500,0.68,0.11,-9.37,22.70,17.00,46.57,0.82,103054.92,-155.71,179.37,-4.15
2018-10-20 17:48:2.000,0.82,0.07,-9.22,22.69,17.00,46.57,0.82,103056.05,-155.81,179.60,-5.10
2018-10-20 17:48:2.500,0.67,0.09,-9.27,22.69,19.00,46.57,0.82,103053.28,-155.56,179.48,-4.14
2018-10-20 17:48:3.000,0.56,0.07,-9.35,22.68,19.00,46.57,0.82,103052.45,-155.48,179.60,-3.40
2018-10-20 17:48:3.500,0.58,0.12,-9.59,22.70,17.00,46.56,0.82,103054.92,-155.71,179.27,-3.49
2018-10-20 17:48:4.000,0.59,0.05,-9.42,22.69,20.00,46.56,0.82,103054.12,-155.63,179.72,-3.61
2018-10-20 17:48:4.500,0.64,0.12,-9.70,22.69,19.00,46.56,0.82,103056.88,-155.88,179.28,-3.78
2018-10-20 17:48:5.000,0.57,0.12,-9.59,22.70,17.00,46.55,0.82,103052.16,-155.46,179.27,-3.37
2018-10-20 17:48:5.500,0.59,0.12,-9.72,22.70,17.00,46.58,0.82,103052.16,-155.46,179.28,-3.50
2018-10-20 17:48:6.000,0.65,0.10,-9.56,22.69,17.00,46.57,0.82,103056.88,-155.88,179.44,-3.90
2018-10-20 17:48:6.500,0.63,0.16,-9.38,22.70,20.00,46.56,0.82,103054.92,-155.71,179.02,-3.86
2018-10-20 17:48:7.000,0.59,0.07,-9.33,22.68,17.00,46.56,0.82,103049.69,-155.24,179.60,-3.64
2018-10-20 17:48:7.500,0.68,0.02,-9.42,22.69,18.00,46.56,0.82,103053.28,-155.56,179.90,-4.13
2018-10-20 17:48:8.000,0.52,0.11,-9.76,22.69,17.00,46.56,0.82,103050.52,-155.31,179.34,-3.03
2018-10-20 17:48:8.500,0.69,0.08,-9.23,22.69,20.00,46.55,0.82,103056.05,-155.81,179.54,-4.27
2018-10-20 17:48:9.000,0.62,0.05,-9.33,22.69,17.00,46.57,0.82,103050.52,-155.31,179.72,-3.82
2018-10-20 17:48:9.500,0.50,0.14,-9.31,22.69,17.00,46.57,0.82,103056.05,-155.81,179.13,-3.06
2018-10-20 17:48:10.000,0.55,0.12,-9.23,22.69,19.00,46.56,0.82,103059.64,-156.13,179.24,-3.38
2018-10-20 17:48:10.500,0.67,0.02,-9.53,22.69,19.00,46.54,0.82,103056.88,-155.88,179.90,-4.02
2018-10-20 17:48:11.000,0.58,0.10,-9.24,22.69,19.00,46.57,0.82,103048.59,-155.14,179.42,-3.62
2018-10-20 17:48:11.500,0.58,0.10,-9.40,22.69,17.00,46.57,0.82,103054.12,-155.63,179.43,-3.56
2018-10-20 17:48:12.000,0.76,0.14,-9.49,22.69,17.00,46.56,0.82,103059.64,-156.13,179.15,-4.56
2018-10-20 17:48:12.500,0.62,0.17,-9.23,22.70,17.00,46.56,0.82,103057.68,-155.95,178.94,-3.86
2018-10-20 17:48:13.000,0.33,0.19,-9.25,22.69,20.00,46.56,0.82,103053.28,-155.56,178.83,-2.02
2018-10-20 17:48:13.500,0.72,0.17,-9.63,22.69,19.00,46.56,0.82,103056.88,-155.88,178.99,-4.27
2018-10-20 17:48:14.000,0.55,0.03,-8.93,22.70,17.00,46.56,0.82,103054.92,-155.71,179.83,-3.50
2018-10-20 17:48:14.500,0.43,0.16,-9.60,22.69,17.00,46.56,0.82,103059.64,-156.13,179.04,-2.57
2018-10-20 17:48:15.000,0.62,0.11,-9.37,22.69,20.00,46.57,0.82,103059.64,-156.13,179.31,-3.80
2018-10-20 17:48:15.500,0.55,0.12,-9.40,22.69,19.00,46.56,0.82,103056.88,-155.88,179.25,-3.33
2018-10-20 17:48:16.000,0.57,0.12,-9.58,22.69,17.00,46.56,0.82,103056.88,-155.88,179.27,-3.43
2018-10-20 17:48:16.500,0.65,0.03,-9.48,22.69,20.00,46.56,0.82,103053.28,-155.56,179.84,-3.93
2018-10-20 17:48:17.000,0.63,0.07,-9.89,22.69,20.00,46.57,0.82,103059.64,-156.13,179.62,-3.66
2018-10-20 17:48:17.500,0.71,0.07,-9.43,22.69,17.00,46.57,0.82,103062.40,-156.38,179.61,-4.30
2018-10-20 17:48:18.000,0.55,0.21,-9.61,22.68,17.00,46.56,0.82,103052.45,-155.48,178.76,-3.25
2018-10-20 17:48:18.500,0.76,0.07,-9.23,22.69,20.00,46.57,0.82,103058.80,-156.06,179.60,-4.69
2018-10-20 17:48:19.000,0.64,0.04,-9.32,22.69,20.00,46.57,0.82,103054.12,-155.63,179.78,-3.94
2018-10-20 17:48:19.500,0.61,0.11,-9.22,22.70,17.00,46.55,0.82,103054.92,-155.71,179.30,-3.81
2018-10-20 17:48:20.000,0.66,0.06,-8.91,22.69,17.00,46.55,0.82,103051.36,-155.39,179.64,-4.24
2018-10-20 17:48:20.500,0.61,0.08,-9.21,22.69,19.00,46.57,0.82,103054.12,-155.63,179.54,-3.81
2018-10-20 17:48:21.000,0.56,0.09,-9.56,22.69,19.00,46.54,0.82,103051.36,-155.39,179.50,-3.33
2018-10-20 17:48:21.500,0.68,0.09,-9.23,22.69,19.00,46.56,0.82,103056.88,-155.88,179.48,-4.21
2018-10-20 17:48:22.000,0.62,0.11,-9.54,22.69,17.00,46.56,0.82,103051.36,-155.39,179.32,-3.73
2018-10-20 17:48:22.500,0.49,0.06,-9.30,22.69,17.00,46.56,0.82,103053.28,-155.56,179.66,-3.01
2018-10-20 17:48:23.000,0.72,0.08,-9.61,22.69,20.00,46.57,0.82,103048.59,-155.14,179.56,-4.28
2018-10-20 17:48:23.500,0.66,0.13,-9.21,22.70,20.00,46.56,0.82,103057.68,-155.95,179.18,-4.11
2018-10-20 17:48:24.000,0.71,0.11,-9.54,22.69,17.00,46.57,0.82,103059.64,-156.13,179.38,-4.25
2018-10-20 17:48:24.500,0.53,0.15,-9.76,22.69,20.00,46.55,0.82,103056.88,-155.88,179.11,-3.09
2018-10-20 17:48:25.000,0.76,0.03,-9.77,22.69,19.00,46.56,0.82,103051.36,-155.39,179.84,-4.43
2018-10-20 17:48:25.500,0.63,0.07,-9.48,22.70,19.00,46.57,0.82,103046.64,-154.96,179.61,-3.81
2018-10-20 17:48:26.000,0.52,0.08,-9.34,22.70,17.00,46.55,0.82,103050.23,-155.28,179.54,-3.17
2018-10-20 17:48:26.500,0.54,-0.02,-9.14,22.69,19.00,46.56,0.82,103059.64,-156.13,-179.89,-3.36
2018-10-20 17:48:27.000,0.61,0.10,-9.40,22.70,17.00,46.57,0.82,103054.92,-155.71,179.43,-3.73
2018-10-20 17:48:27.500,0.62,0.08,-9.33,22.70,17.00,46.56,0.82,103060.44,-156.20,179.54,-3.82
2018-10-20 17:48:28.000,0.45,0.05,-9.08,22.71,17.00,46.56,0.82,103056.59,-155.86,179.71,-2.84
2018-10-20 17:48:28.500,0.57,0.11,-9.31,22.69,19.00,46.56,0.82,103054.12,-155.63,179.36,-3.53
2018-10-20 17:48:29.000,0.63,0.07,-9.38,22.69,19.00,46.55,0.82,103048.59,-155.14,179.60,-3.86
2018-10-20 17:48:29.500,0.69,0.16,-9.67,22.70,17.00,46.56,0.82,103052.16,-155.46,179.05,-4.08
2018-10-20 17:48:30.000,0.60,0.11,-9.33,22.68,17.00,46.55,0.82,103052.45,-155.48,179.37,-3.70
2018-10-20 17:48:30.500,0.45,0.13,-9.11,22.69,19.00,46.56,0.82,103059.64,-156.13,179.17,-2.83
2018-10-20 17:48:31.000,0.47,0.10,-9.52,22.69,20.00,46.56,0.82,103054.12,-155.63,179.44,-2.82
2018-10-20 17:48:31.500,0.58,0.21,-9.10,22.69,17.00,46.56,0.82,103054.12,-155.63,178.69,-3.67
2018-10-20 17:48:32.000,0.58,0.22,-9.78,22.69,17.00,46.56,0.82,103047.77,-155.06,178.72,-3.42
2018-10-20 17:48:32.500,0.42,0.08,-9.25,22.71,19.00,46.57,0.82,103056.59,-155.86,179.54,-2.61
2018-10-20 17:48:33.000,0.64,0.10,-9.39,22.69,19.00,46.56,0.82,103056.88,-155.88,179.43,-3.91
2018-10-20 17:48:33.500,0.62,0.13,-9.60,22.69,17.00,46.57,0.82,103053.28,-155.56,179.21,-3.71
2018-10-20 17:48:34.000,0.50,0.14,-9.58,22.70,17.00,46.55,0.82,103050.23,-155.28,179.15,-2.98
2018-10-20 17:48:34.500,0.61,0.09,-9.50,22.69,19.00,46.55,0.82,103054.12,-155.63,179.49,-3.69
2018-10-20 17:48:35.000,0.72,0.06,-9.59,22.69,19.00,46.57,0.82,103053.28,-155.56,179.67,-4.29
2018-10-20 17:48:35.500,0.51,0.05,-9.05,22.70,17.00,46.56,0.82,103054.92,-155.71,179.71,-3.21
2018-10-20 17:48:36.000,0.69,0.07,-9.38,22.70,17.00,46.56,0.82,103052.16,-155.46,179.60,-4.21
2018-10-20 17:48:36.500,0.42,0.18,-9.18,22.70,20.00,46.56,0.82,103055.75,-155.78,178.88,-2.63
2018-10-20 17:48:37.000,0.55,0.07,-9.21,22.69,20.00,46.55,0.82,103056.88,-155.88,179.60,-3.39
2018-10-20 17:48:37.500,0.53,0.11,-9.15,22.70,17.00,46.56,0.82,103049.40,-155.21,179.29,-3.30
2018-10-20 17:48:38.000,0.51,0.11,-9.29,22.69,20.00,46.57,0.82,103056.05,-155.81,179.36,-3.13
2018-10-20 17:48:38.500,0.50,0.13,-9.42,22.69,17.00,46.56,0.82,103051.36,-155.39,179.20,-3.03
2018-10-20 17:48:39.000,0.63,0.03,-9.06,22.69,19.00,46.56,0.82,103062.40,-156.38,179.83,-3.99
2018-10-20 17:48:39.500,0.61,0.10,-9.17,22.69,17.00,46.57,0.82,103054.12,-155.63,179.41,-3.83
2018-10-20 17:48:40.000,0.56,0.06,-9.50,22.69,19.00,46.56,0.82,103062.40,-156.38,179.67,-3.35
2018-10-20 17:48:40.500,0.56,0.07,-9.32,22.69,17.00,46.56,0.82,103054.12,-155.63,179.60,-3.41
2018-10-20 17:48:41.000,0.70,0.06,-9.30,22.69,19.00,46.57,0.82,103056.88,-155.88,179.66,-4.30
2018-10-20 17:48:41.500,0.45,0.11,-9.14,22.70,17.00,46.56,0.82,103054.92,-155.71,179.35,-2.82
2018-10-20 17:48:42.000,0.77,-0.01,-9.12,22.69,19.00,46.57,0.82,103056.05,-155.81,-179.95,-4.80
2018-10-20 17:48:42.500,0.69,0.11,-9.60,22.69,19.00,46.57,0.82,103053.28,-155.56,179.33,-4.11
2018-10-20 17:48:43.000,0.48,0.17,-9.37,22.70,17.00,46.56,0.82,103057.68,-155.95,178.96,-2.93
2018-10-20 17:48:43.500,0.64,0.13,-9.50,22.69,17.00,46.58,0.82,103056.05,-155.81,179.20,-3.86
2018-10-20 17:48:44.000,0.68,0.10,-9.43,22.69,17.00,46.57,0.82,103059.64,-156.13,179.43,-4.13
2018-10-20 17:48:44.500,0.45,0.11,-9.51,22.69,19.00,46.57,0.82,103059.64,-156.13,179.32,-2.71
2018-10-20 17:48:45.000,0.69,0.10,-9.11,22.69,17.00,46.59,0.82,103056.88,-155.88,179.41,-4.33
2018-10-20 17:48:45.500,0.64,0.02,-9.50,22.69,17.00,46.57,0.82,103056.05,-155.81,179.90,-3.86
2018-10-20 17:48:46.000,0.58,0.08,-9.45,22.69,19.00,46.57,0.82,103053.28,-155.56,179.55,-3.54
2018-10-20 17:48:46.500,0.51,0.07,-9.39,22.70,20.00,46.58,0.82,103054.92,-155.71,179.60,-3.10
2018-10-20 17:48:47.000,0.58,0.09,-9.60,22.69,19.00,46.57,0.82,103054.12,-155.63,179.50,-3.48
2018-10-20 17:48:47.500,0.59,0.14,-9.66,22.71,17.00,46.58,0.82,103064.87,-156.60,179.16,-3.52
2018-10-20 17:48:48.000,0.34,0.09,-9.09,22.69,19.00,46.57,0.82,103056.88,-155.88,179.47,-2.17
2018-10-20 17:48:48.500,0.40,0.16,-9.45,22.70,20.00,46.57,0.82,103054.92,-155.71,179.03,-2.44
2018-10-20 17:48:49.000,0.62,0.13,-9.32,22.69,17.00,46.57,0.82,103059.64,-156.13,179.19,-3.82
2018-10-20 17:48:49.500,0.66,0.09,-9.43,22.70,17.00,46.59,0.82,103055.75,-155.78,179.49,-4.01
2018-10-20 17:48:50.000,0.55,0.27,-9.62,22.69,17.00,46.58,0.82,103058.80,-156.06,178.42,-3.25
2018-10-20 17:48:50.500,0.57,0.07,-9.41,22.70,19.00,46.58,0.82,103061.27,-156.28,179.60,-3.50
2018-10-20 17:48:51.000,0.72,0.11,-9.66,22.69,19.00,46.57,0.82,103059.64,-156.13,179.33,-4.26
2018-10-20 17:48:51.500,0.64,0.08,-9.52,22.70,17.00,46.57,0.82,103054.92,-155.71,179.55,-3.86
2018-10-20 17:48:52.000,0.65,0.19,-9.67,22.70,19.00,46.56,0.82,103060.44,-156.20,178.88,-3.85
2018-10-20 17:48:52.500,0.59,0.13,-9.39,22.69,17.00,46.58,0.82,103054.12,-155.63,179.19,-3.62
2018-10-20 17:48:53.000,0.52,0.11,-9.14,22.69,19.00,46.57,0.82,103053.28,-155.56,179.35,-3.24
2018-10-20 17:48:53.500,0.46,0.13,-9.52,22.68,17.00,46.57,0.82,103052.45,-155.48,179.21,-2.76
2018-10-20 17:48:54.000,0.53,0.11,-9.25,22.69,20.00,46.57,0.82,103059.64,-156.13,179.36,-3.26
2018-10-20 17:48:54.500,0.57,0.15,-9.35,22.69,19.00,46.58,0.82,103056.05,-155.81,179.07,-3.52
2018-10-20 17:48:55.000,0.62,0.11,-9.60,22.69,17.00,46.58,0.82,103056.88,-155.88,179.38,-3.71
2018-10-20 17:48:55.500,0.51,0.06,-9.51,22.69,17.00,46.58,0.82,103050.52,-155.31,179.67,-3.06
2018-10-20 17:48:56.000,0.66,0.07,-9.41,22.70,19.00,46.57,0.82,103060.44,-156.20,179.60,-4.02
2018-10-20 17:48:56.500,0.73,0.12,-9.09,22.70,20.00,46.58,0.82,103052.16,-155.46,179.23,-4.58
2018-10-20 17:48:57.000,0.53,0.09,-9.67,22.70,20.00,46.56,0.82,103058.52,-156.03,179.50,-3.12
2018-10-20 17:48:57.500,0.60,-0.08,-9.31,22.69,17.00,46.58,0.82,103050.52,-155.31,-179.54,-3.71
2018-10-20 17:48:58.000,0.57,0.11,-9.36,22.70,19.00,46.58,0.82,103057.68,-155.95,179.31,-3.51
2018-10-20 17:48:58.500,0.66,0.11,-9.47,22.70,20.00,46.58,0.82,103057.68,-155.95,179.32,-3.99
2018-10-20 17:48:59.000,0.64,0.10,-9.40,22.70,17.00,46.58,0.82,103052.16,-155.46,179.43,-3.91
2018-10-20 17:48:59.500,0.69,0.11,-9.36,22.69,17.00,46.58,0.82,103053.28,-155.56,179.31,-4.21
2018-10-20 17:49:0.000,0.57,0.09,-9.05,22.69,19.00,46.57,0.82,103056.88,-155.88,179.47,-3.57
2018-10-20 17:49:0.500,0.46,0.11,-9.15,22.69,19.00,46.58,0.82,103054.12,-155.63,179.35,-2.88
2018-10-20 17:49:1.000,0.58,0.08,-9.45,22.69,17.00,46.58,0.82,103062.40,-156.38,179.55,-3.54
2018-10-20 17:49:1.500,0.67,0.12,-9.37,22.69,17.00,46.58,0.82,103056.88,-155.88,179.25,-4.09
2018-10-20 17:49:2.000,0.55,0.05,-9.22,22.70,17.00,46.59,0.82,103054.92,-155.71,179.72,-3.39
2018-10-20 17:49:2.500,0.53,0.03,-9.14,22.69,19.00,46.58,0.82,103056.05,-155.81,179.83,-3.30
2018-10-20 17:49:3.000,0.56,0.11,-9.40,22.69,17.00,46.58,0.82,103056.05,-155.81,179.37,-3.38
2018-10-20 17:49:3.500,0.58,0.12,-9.52,22.69,17.00,46.59,0.82,103053.28,-155.56,179.26,-3.51
2018-10-20 17:49:4.000,0.54,0.15,-9.24,22.69,17.00,46.58,0.82,103045.83,-154.89,179.06,-3.32
2018-10-20 17:49:4.500,0.74,0.04,-9.38,22.69,19.00,46.58,0.82,103054.12,-155.63,179.78,-4.50
2018-10-20 17:49:5.000,0.59,0.05,-9.62,22.69,19.00,46.58,0.82,103051.36,-155.39,179.73,-3.53
2018-10-20 17:49:5.500,0.67,0.10,-9.32,22.70,17.00,46.58,0.82,103054.92,-155.71,179.42,-4.11
2018-10-20 17:49:6.000,0.69,0.12,-9.52,22.68,17.00,46.58,0.82,103052.45,-155.48,179.26,-4.14
2018-10-20 17:49:6.500,0.59,0.15,-9.28,22.69,20.00,46.58,0.82,103059.64,-156.13,179.07,-3.66
2018-10-20 17:49:7.000,0.60,0.11,-9.19,22.69,17.00,46.57,0.82,103056.05,-155.81,179.36,-3.76
2018-10-20 17:49:7.500,0.70,0.11,-9.37,22.69,17.00,46.59,0.82,103056.88,-155.88,179.31,-4.27
2018-10-20 17:49:8.000,0.55,0.10,-9.20,22.69,17.00,46.59,0.82,103056.88,-155.88,179.42,-3.40
2018-10-20 17:49:8.500,0.61,0.14,-9.21,22.70,17.00,46.57,0.82,103055.75,-155.78,179.12,-3.81
2018-10-20 17:49:9.000,0.63,0.13,-9.72,22.69,19.00,46.57,0.82,103054.12,-155.63,179.22,-3.72
2018-10-20 17:49:9.500,0.55,0.18,-9.45,22.69,17.00,46.59,0.82,103053.28,-155.56,178.91,-3.31
2018-10-20 17:49:10.000,0.78,0.08,-9.73,22.70,17.00,46.57,0.82,103049.40,-155.21,179.56,-4.56
2018-10-20 17:49:10.500,0.52,0.11,-9.22,22.69,19.00,46.59,0.82,103056.88,-155.88,179.30,-3.21
